"","haul_join","fish_length","frequency","sex","survey","haul_num","cruise_join","catch_join","vessel","cruise","haul","start_lat","start_lon","end_lat","end_lon","stratum","stratum_area","stratum_min_depth","stratum_max_depth","stratum_descr","stratum_area_name","stratum_type","domain","density","gear_perf","satisf_gear_perf","gear_perf_note","gear_depth","bottom_depth","surface_temp","gear_temp","distance_fished","net_width","species_code","common_name","scient_name","weight","num_of_fish","effort_km2","weight_cpue","num_cpue","download_date"
"2765",-17435,410,1,"Male","NBS",2017,-718,-498712,162,201702,80,62.67099,-168.18372,62.6454,-168.18875,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",31,34,8.5,7.9,2.855,14.456,21720,"Pacific cod","Gadus macrocephalus",54.2,47,0.04127188,1313.242818,1138.789898,"4-Oct-19"
"2766",-17435,470,1,"Male","NBS",2017,-718,-498712,162,201702,80,62.67099,-168.18372,62.6454,-168.18875,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",31,34,8.5,7.9,2.855,14.456,21720,"Pacific cod","Gadus macrocephalus",54.2,47,0.04127188,1313.242818,1138.789898,"4-Oct-19"
"2767",-17435,530,1,"Male","NBS",2017,-718,-498712,162,201702,80,62.67099,-168.18372,62.6454,-168.18875,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",31,34,8.5,7.9,2.855,14.456,21720,"Pacific cod","Gadus macrocephalus",54.2,47,0.04127188,1313.242818,1138.789898,"4-Oct-19"
"2768",-17435,570,1,"Male","NBS",2017,-718,-498712,162,201702,80,62.67099,-168.18372,62.6454,-168.18875,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",31,34,8.5,7.9,2.855,14.456,21720,"Pacific cod","Gadus macrocephalus",54.2,47,0.04127188,1313.242818,1138.789898,"4-Oct-19"
"2769",-17435,570,1,"Female","NBS",2017,-718,-498712,162,201702,80,62.67099,-168.18372,62.6454,-168.18875,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",31,34,8.5,7.9,2.855,14.456,21720,"Pacific cod","Gadus macrocephalus",54.2,47,0.04127188,1313.242818,1138.789898,"4-Oct-19"
"2770",-17435,610,2,"Male","NBS",2017,-718,-498712,162,201702,80,62.67099,-168.18372,62.6454,-168.18875,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",31,34,8.5,7.9,2.855,14.456,21720,"Pacific cod","Gadus macrocephalus",54.2,47,0.04127188,1313.242818,1138.789898,"4-Oct-19"
"2771",-17436,540,1,"Male","NBS",2017,-718,-498756,162,201702,81,62.34583,-168.16441,62.32154,-168.14495,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",28,31,8.4,8.2,2.883,14.764,21720,"Pacific cod","Gadus macrocephalus",12.6,8,0.042564612,296.0205534,187.9495577,"4-Oct-19"
"2772",-17437,550,1,"Female","NBS",2017,-718,-498800,162,201702,82,62.67498,-167.47073,62.64912,-167.46867,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",25,28,9,7.6,2.876,14.666,21720,"Pacific cod","Gadus macrocephalus",12.875,6,0.042179416,305.2436762,142.2494802,"4-Oct-19"
"2773",-17439,650,1,"Female","NBS",2017,-718,-499039,162,201702,88,61.01858,-168.03206,60.99265,-168.03831,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",27,30,10.1,9.3,2.902,14.475,21720,"Pacific cod","Gadus macrocephalus",16.2,5,0.04200645,385.6550601,119.0293395,"4-Oct-19"
"2774",-17441,660,1,"Female","NBS",2017,-718,-498869,162,201702,84,62.00059,-167.41451,61.99974,-167.47048,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",23,26,9.4,7.9,2.942,15.145,21720,"Pacific cod","Gadus macrocephalus",25.2,11,0.04455659,565.572904,246.8770613,"4-Oct-19"
"2775",-17441,610,1,"Male","NBS",2017,-718,-498869,162,201702,84,62.00059,-167.41451,61.99974,-167.47048,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",23,26,9.4,7.9,2.942,15.145,21720,"Pacific cod","Gadus macrocephalus",25.2,11,0.04455659,565.572904,246.8770613,"4-Oct-19"
"2776",-17442,190,1,"Male","NBS",2017,-718,-498921,162,201702,85,62.01408,-168.12631,61.98843,-168.12568,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",26,29,8.6,6.8,2.851,14.247,21720,"Pacific cod","Gadus macrocephalus",61.05,38,0.040618197,1503.020924,935.5412797,"4-Oct-19"
"2777",-17442,380,1,"Female","NBS",2017,-718,-498921,162,201702,85,62.01408,-168.12631,61.98843,-168.12568,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",26,29,8.6,6.8,2.851,14.247,21720,"Pacific cod","Gadus macrocephalus",61.05,38,0.040618197,1503.020924,935.5412797,"4-Oct-19"
"2778",-17442,490,1,"Male","NBS",2017,-718,-498921,162,201702,85,62.01408,-168.12631,61.98843,-168.12568,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",26,29,8.6,6.8,2.851,14.247,21720,"Pacific cod","Gadus macrocephalus",61.05,38,0.040618197,1503.020924,935.5412797,"4-Oct-19"
"2779",-17442,580,2,"Male","NBS",2017,-718,-498921,162,201702,85,62.01408,-168.12631,61.98843,-168.12568,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",26,29,8.6,6.8,2.851,14.247,21720,"Pacific cod","Gadus macrocephalus",61.05,38,0.040618197,1503.020924,935.5412797,"4-Oct-19"
"2780",-17442,700,1,"Male","NBS",2017,-718,-498921,162,201702,85,62.01408,-168.12631,61.98843,-168.12568,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",26,29,8.6,6.8,2.851,14.247,21720,"Pacific cod","Gadus macrocephalus",61.05,38,0.040618197,1503.020924,935.5412797,"4-Oct-19"
"2781",-17443,290,3,"Male","NBS",2017,-718,-498962,162,201702,86,61.6809,-168.09961,61.65501,-168.09299,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",26,29,9.1,7.3,2.899,14.509,21720,"Pacific cod","Gadus macrocephalus",39,22,0.042061591,927.2117167,523.0425069,"4-Oct-19"
"2782",-17443,340,1,"Male","NBS",2017,-718,-498962,162,201702,86,61.6809,-168.09961,61.65501,-168.09299,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",26,29,9.1,7.3,2.899,14.509,21720,"Pacific cod","Gadus macrocephalus",39,22,0.042061591,927.2117167,523.0425069,"4-Oct-19"
"2783",-17443,530,1,"Male","NBS",2017,-718,-498962,162,201702,86,61.6809,-168.09961,61.65501,-168.09299,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",26,29,9.1,7.3,2.899,14.509,21720,"Pacific cod","Gadus macrocephalus",39,22,0.042061591,927.2117167,523.0425069,"4-Oct-19"
"2784",-17444,330,1,"Female","NBS",2017,-718,-499004,162,201702,87,61.35302,-168.06646,61.32641,-168.06593,70,NA,NA,NA,"<50 m , N of standard area, N to St.Lawrence Is.",NA,NA,NA,NA,0,"Y","Good performance",27,30,9.6,6.8,2.958,14.694,21720,"Pacific cod","Gadus macrocephalus",6.8,5,0.043464852,156.4482493,115.0354774,"4-Oct-19"
"2785",-17453,560,1,"Male","NBS",2017,-718,-497336,162,201702,49,64.3118,-171.26742,64.30196,-171.282,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,6.41,"Y","Tow speed below minimum survey standard speed",43,45,8.1,2.1,1.303,14.114,21720,"Pacific cod","Gadus macrocephalus",45,17,0.018390542,2446.909939,924.3881991,"4-Oct-19"
"2786",-17453,600,1,"Male","NBS",2017,-718,-497336,162,201702,49,64.3118,-171.26742,64.30196,-171.282,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,6.41,"Y","Tow speed below minimum survey standard speed",43,45,8.1,2.1,1.303,14.114,21720,"Pacific cod","Gadus macrocephalus",45,17,0.018390542,2446.909939,924.3881991,"4-Oct-19"
"2787",-17453,610,1,"Female","NBS",2017,-718,-497336,162,201702,49,64.3118,-171.26742,64.30196,-171.282,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,6.41,"Y","Tow speed below minimum survey standard speed",43,45,8.1,2.1,1.303,14.114,21720,"Pacific cod","Gadus macrocephalus",45,17,0.018390542,2446.909939,924.3881991,"4-Oct-19"
"2788",-17453,650,1,"Female","NBS",2017,-718,-497336,162,201702,49,64.3118,-171.26742,64.30196,-171.282,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,6.41,"Y","Tow speed below minimum survey standard speed",43,45,8.1,2.1,1.303,14.114,21720,"Pacific cod","Gadus macrocephalus",45,17,0.018390542,2446.909939,924.3881991,"4-Oct-19"
"2789",-17453,670,1,"Male","NBS",2017,-718,-497336,162,201702,49,64.3118,-171.26742,64.30196,-171.282,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,6.41,"Y","Tow speed below minimum survey standard speed",43,45,8.1,2.1,1.303,14.114,21720,"Pacific cod","Gadus macrocephalus",45,17,0.018390542,2446.909939,924.3881991,"4-Oct-19"
"2790",-17454,230,1,"Male","NBS",2017,-718,-497358,162,201702,50,64.28829,-170.67246,64.26797,-170.70844,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,9,6.6,2.855,13.987,21720,"Pacific cod","Gadus macrocephalus",244.4,233,0.039932885,6120.269046,5834.790048,"4-Oct-19"
"2791",-17454,280,6,"Male","NBS",2017,-718,-497358,162,201702,50,64.28829,-170.67246,64.26797,-170.70844,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,9,6.6,2.855,13.987,21720,"Pacific cod","Gadus macrocephalus",244.4,233,0.039932885,6120.269046,5834.790048,"4-Oct-19"
"2792",-17454,300,5,"Male","NBS",2017,-718,-497358,162,201702,50,64.28829,-170.67246,64.26797,-170.70844,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,9,6.6,2.855,13.987,21720,"Pacific cod","Gadus macrocephalus",244.4,233,0.039932885,6120.269046,5834.790048,"4-Oct-19"
"2793",-17454,310,8,"Female","NBS",2017,-718,-497358,162,201702,50,64.28829,-170.67246,64.26797,-170.70844,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,9,6.6,2.855,13.987,21720,"Pacific cod","Gadus macrocephalus",244.4,233,0.039932885,6120.269046,5834.790048,"4-Oct-19"
"2794",-17454,320,14,"Female","NBS",2017,-718,-497358,162,201702,50,64.28829,-170.67246,64.26797,-170.70844,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,9,6.6,2.855,13.987,21720,"Pacific cod","Gadus macrocephalus",244.4,233,0.039932885,6120.269046,5834.790048,"4-Oct-19"
"2795",-17454,330,7,"Female","NBS",2017,-718,-497358,162,201702,50,64.28829,-170.67246,64.26797,-170.70844,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,9,6.6,2.855,13.987,21720,"Pacific cod","Gadus macrocephalus",244.4,233,0.039932885,6120.269046,5834.790048,"4-Oct-19"
"2796",-17454,350,3,"Female","NBS",2017,-718,-497358,162,201702,50,64.28829,-170.67246,64.26797,-170.70844,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,9,6.6,2.855,13.987,21720,"Pacific cod","Gadus macrocephalus",244.4,233,0.039932885,6120.269046,5834.790048,"4-Oct-19"
"2797",-17454,410,1,"Male","NBS",2017,-718,-497358,162,201702,50,64.28829,-170.67246,64.26797,-170.70844,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,9,6.6,2.855,13.987,21720,"Pacific cod","Gadus macrocephalus",244.4,233,0.039932885,6120.269046,5834.790048,"4-Oct-19"
"2798",-17454,510,1,"Female","NBS",2017,-718,-497358,162,201702,50,64.28829,-170.67246,64.26797,-170.70844,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,9,6.6,2.855,13.987,21720,"Pacific cod","Gadus macrocephalus",244.4,233,0.039932885,6120.269046,5834.790048,"4-Oct-19"
"2799",-17454,520,1,"Male","NBS",2017,-718,-497358,162,201702,50,64.28829,-170.67246,64.26797,-170.70844,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,9,6.6,2.855,13.987,21720,"Pacific cod","Gadus macrocephalus",244.4,233,0.039932885,6120.269046,5834.790048,"4-Oct-19"
"2800",-17454,570,2,"Male","NBS",2017,-718,-497358,162,201702,50,64.28829,-170.67246,64.26797,-170.70844,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,9,6.6,2.855,13.987,21720,"Pacific cod","Gadus macrocephalus",244.4,233,0.039932885,6120.269046,5834.790048,"4-Oct-19"
"2801",-17454,650,1,"Female","NBS",2017,-718,-497358,162,201702,50,64.28829,-170.67246,64.26797,-170.70844,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,9,6.6,2.855,13.987,21720,"Pacific cod","Gadus macrocephalus",244.4,233,0.039932885,6120.269046,5834.790048,"4-Oct-19"
"2802",-17455,550,1,"Female","NBS",2017,-718,-497412,162,201702,51,63.98111,-170.56345,64.00706,-170.55519,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",27,30,7.8,6.4,2.912,14.609,21720,"Pacific cod","Gadus macrocephalus",67.495,41,0.042541408,1586.571841,963.7668786,"4-Oct-19"
"2803",-17455,570,1,"Male","NBS",2017,-718,-497412,162,201702,51,63.98111,-170.56345,64.00706,-170.55519,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",27,30,7.8,6.4,2.912,14.609,21720,"Pacific cod","Gadus macrocephalus",67.495,41,0.042541408,1586.571841,963.7668786,"4-Oct-19"
"2804",-17455,610,2,"Female","NBS",2017,-718,-497412,162,201702,51,63.98111,-170.56345,64.00706,-170.55519,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",27,30,7.8,6.4,2.912,14.609,21720,"Pacific cod","Gadus macrocephalus",67.495,41,0.042541408,1586.571841,963.7668786,"4-Oct-19"
"2805",-17456,560,1,"Female","NBS",2017,-718,-497432,162,201702,52,64.30315,-169.82305,64.31983,-169.83627,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",36,39,6.1,4.1,1.961,14.025,21720,"Pacific cod","Gadus macrocephalus",31.8,8,0.027503025,1156.23645,290.8770944,"4-Oct-19"
"2806",-17456,640,1,"Male","NBS",2017,-718,-497432,162,201702,52,64.30315,-169.82305,64.31983,-169.83627,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",36,39,6.1,4.1,1.961,14.025,21720,"Pacific cod","Gadus macrocephalus",31.8,8,0.027503025,1156.23645,290.8770944,"4-Oct-19"
"2807",-17456,850,1,"Male","NBS",2017,-718,-497432,162,201702,52,64.30315,-169.82305,64.31983,-169.83627,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",36,39,6.1,4.1,1.961,14.025,21720,"Pacific cod","Gadus macrocephalus",31.8,8,0.027503025,1156.23645,290.8770944,"4-Oct-19"
"2808",-19496,550,4,"Male","NBS",2019,-728,-554463,94,201902,1,62.01951,-173.08485,61.99495,-173.07518,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",56,58,10.8,0.8,2.777,17.449,21720,"Pacific cod","Gadus macrocephalus",287.7,98,0.048455873,5937.360782,2022.45866,"4-Oct-19"
"2809",-19496,570,1,"Female","NBS",2019,-728,-554463,94,201902,1,62.01951,-173.08485,61.99495,-173.07518,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",56,58,10.8,0.8,2.777,17.449,21720,"Pacific cod","Gadus macrocephalus",287.7,98,0.048455873,5937.360782,2022.45866,"4-Oct-19"
"2810",-19496,630,3,"Male","NBS",2019,-728,-554463,94,201902,1,62.01951,-173.08485,61.99495,-173.07518,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",56,58,10.8,0.8,2.777,17.449,21720,"Pacific cod","Gadus macrocephalus",287.7,98,0.048455873,5937.360782,2022.45866,"4-Oct-19"
"2811",-19496,650,1,"Male","NBS",2019,-728,-554463,94,201902,1,62.01951,-173.08485,61.99495,-173.07518,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",56,58,10.8,0.8,2.777,17.449,21720,"Pacific cod","Gadus macrocephalus",287.7,98,0.048455873,5937.360782,2022.45866,"4-Oct-19"
"2812",-19496,650,3,"Female","NBS",2019,-728,-554463,94,201902,1,62.01951,-173.08485,61.99495,-173.07518,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",56,58,10.8,0.8,2.777,17.449,21720,"Pacific cod","Gadus macrocephalus",287.7,98,0.048455873,5937.360782,2022.45866,"4-Oct-19"
"2813",-19496,710,1,"Female","NBS",2019,-728,-554463,94,201902,1,62.01951,-173.08485,61.99495,-173.07518,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",56,58,10.8,0.8,2.777,17.449,21720,"Pacific cod","Gadus macrocephalus",287.7,98,0.048455873,5937.360782,2022.45866,"4-Oct-19"
"2814",-19496,770,1,"Male","NBS",2019,-728,-554463,94,201902,1,62.01951,-173.08485,61.99495,-173.07518,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",56,58,10.8,0.8,2.777,17.449,21720,"Pacific cod","Gadus macrocephalus",287.7,98,0.048455873,5937.360782,2022.45866,"4-Oct-19"
"2815",-19497,400,2,"Male","NBS",2019,-728,-554508,94,201902,2,61.68986,-173.09232,61.66534,-173.09477,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",64,66,10.8,1.4,2.727,17.413,21720,"Pacific cod","Gadus macrocephalus",138.26,48,0.047485251,2911.640922,1010.840187,"4-Oct-19"
"2816",-19497,430,1,"Female","NBS",2019,-728,-554508,94,201902,2,61.68986,-173.09232,61.66534,-173.09477,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",64,66,10.8,1.4,2.727,17.413,21720,"Pacific cod","Gadus macrocephalus",138.26,48,0.047485251,2911.640922,1010.840187,"4-Oct-19"
"2817",-19497,460,1,"Female","NBS",2019,-728,-554508,94,201902,2,61.68986,-173.09232,61.66534,-173.09477,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",64,66,10.8,1.4,2.727,17.413,21720,"Pacific cod","Gadus macrocephalus",138.26,48,0.047485251,2911.640922,1010.840187,"4-Oct-19"
"2818",-19497,470,1,"Female","NBS",2019,-728,-554508,94,201902,2,61.68986,-173.09232,61.66534,-173.09477,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",64,66,10.8,1.4,2.727,17.413,21720,"Pacific cod","Gadus macrocephalus",138.26,48,0.047485251,2911.640922,1010.840187,"4-Oct-19"
"2819",-19497,630,2,"Male","NBS",2019,-728,-554508,94,201902,2,61.68986,-173.09232,61.66534,-173.09477,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",64,66,10.8,1.4,2.727,17.413,21720,"Pacific cod","Gadus macrocephalus",138.26,48,0.047485251,2911.640922,1010.840187,"4-Oct-19"
"2820",-19497,630,1,"Female","NBS",2019,-728,-554508,94,201902,2,61.68986,-173.09232,61.66534,-173.09477,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",64,66,10.8,1.4,2.727,17.413,21720,"Pacific cod","Gadus macrocephalus",138.26,48,0.047485251,2911.640922,1010.840187,"4-Oct-19"
"2821",-19497,640,1,"Male","NBS",2019,-728,-554508,94,201902,2,61.68986,-173.09232,61.66534,-173.09477,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",64,66,10.8,1.4,2.727,17.413,21720,"Pacific cod","Gadus macrocephalus",138.26,48,0.047485251,2911.640922,1010.840187,"4-Oct-19"
"2822",-19497,700,1,"Male","NBS",2019,-728,-554508,94,201902,2,61.68986,-173.09232,61.66534,-173.09477,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",64,66,10.8,1.4,2.727,17.413,21720,"Pacific cod","Gadus macrocephalus",138.26,48,0.047485251,2911.640922,1010.840187,"4-Oct-19"
"2823",-19497,820,1,"Male","NBS",2019,-728,-554508,94,201902,2,61.68986,-173.09232,61.66534,-173.09477,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",64,66,10.8,1.4,2.727,17.413,21720,"Pacific cod","Gadus macrocephalus",138.26,48,0.047485251,2911.640922,1010.840187,"4-Oct-19"
"2824",-19498,480,1,"Male","NBS",2019,-728,-554516,94,201902,3,61.34522,-172.93641,61.32095,-172.92511,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",66,69,10.7,1.6,2.766,17.725,21720,"Pacific cod","Gadus macrocephalus",91.952,44,0.04902735,1875.52458,897.4582554,"4-Oct-19"
"2825",-19498,500,1,"Male","NBS",2019,-728,-554516,94,201902,3,61.34522,-172.93641,61.32095,-172.92511,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",66,69,10.7,1.6,2.766,17.725,21720,"Pacific cod","Gadus macrocephalus",91.952,44,0.04902735,1875.52458,897.4582554,"4-Oct-19"
"2826",-19498,620,1,"Male","NBS",2019,-728,-554516,94,201902,3,61.34522,-172.93641,61.32095,-172.92511,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",66,69,10.7,1.6,2.766,17.725,21720,"Pacific cod","Gadus macrocephalus",91.952,44,0.04902735,1875.52458,897.4582554,"4-Oct-19"
"2827",-19498,630,1,"Male","NBS",2019,-728,-554516,94,201902,3,61.34522,-172.93641,61.32095,-172.92511,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",66,69,10.7,1.6,2.766,17.725,21720,"Pacific cod","Gadus macrocephalus",91.952,44,0.04902735,1875.52458,897.4582554,"4-Oct-19"
"2828",-19499,360,1,"Male","NBS",2019,-728,-554547,94,201902,4,61.33394,-172.30297,61.35088,-172.2672,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",61,63,10.8,1.9,2.689,19.548,21720,"Pacific cod","Gadus macrocephalus",120.58,39,0.052564572,2293.940489,741.9445934,"4-Oct-19"
"2829",-19499,410,1,"Female","NBS",2019,-728,-554547,94,201902,4,61.33394,-172.30297,61.35088,-172.2672,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",61,63,10.8,1.9,2.689,19.548,21720,"Pacific cod","Gadus macrocephalus",120.58,39,0.052564572,2293.940489,741.9445934,"4-Oct-19"
"2830",-19499,450,1,"Female","NBS",2019,-728,-554547,94,201902,4,61.33394,-172.30297,61.35088,-172.2672,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",61,63,10.8,1.9,2.689,19.548,21720,"Pacific cod","Gadus macrocephalus",120.58,39,0.052564572,2293.940489,741.9445934,"4-Oct-19"
"2831",-19499,610,1,"Male","NBS",2019,-728,-554547,94,201902,4,61.33394,-172.30297,61.35088,-172.2672,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",61,63,10.8,1.9,2.689,19.548,21720,"Pacific cod","Gadus macrocephalus",120.58,39,0.052564572,2293.940489,741.9445934,"4-Oct-19"
"2832",-19499,620,1,"Male","NBS",2019,-728,-554547,94,201902,4,61.33394,-172.30297,61.35088,-172.2672,81,NA,NA,NA,">50 m, N of standard area, between 50 m and convention line,
N to St Lawrence",NA,NA,NA,NA,0,"Y","Good performance",61,63,10.8,1.9,2.689,19.548,21720,"Pacific cod","Gadus macrocephalus",120.58,39,0.052564572,2293.940489,741.9445934,"4-Oct-19"
