"YEAR","ebs_domain","ebs_name","qq_cpue","stat_count","area_km2","ave_bio_tkm2","tot_bio_tons"
1992,"SE_middle","Misc. crabs",656.188119058358,68,94983.17,9.64982528026998,916570.995066181
1993,"SE_middle","Misc. crabs",303.952827459063,69,94983.17,4.4051134414357,418411.638877172
1994,"SE_middle","Misc. crabs",356.422891566142,69,94983.17,5.16554915313249,490640.23335534
1995,"SE_middle","Misc. crabs",494.349818075101,69,94983.17,7.16449011703045,680505.982749223
1996,"SE_middle","Misc. crabs",214.071979401364,69,94983.17,3.10249245509223,294684.568285743
1997,"SE_middle","Misc. crabs",361.21726061253,69,94983.17,5.23503276250044,497240.006836149
1998,"SE_middle","Misc. crabs",190.104257175624,69,94983.17,2.75513416196557,261691.376478783
1999,"SE_middle","Misc. crabs",282.490518669347,69,94983.17,4.09406548796155,388867.318234185
2000,"SE_middle","Misc. crabs",182.74469110327,69,94983.17,2.64847378410535,251560.435676222
2001,"SE_middle","Misc. crabs",127.133583437205,69,94983.17,1.84251570198849,175007.982149642
2002,"SE_middle","Misc. crabs",96.3622138088155,69,94983.17,1.39655382331617,132649.109214189
2003,"SE_middle","Misc. crabs",78.8366887752635,68,94983.17,1.15936307022446,110119.979590852
2004,"SE_middle","Misc. crabs",131.83999501793,68,94983.17,1.93882345614603,184155.597935106
2005,"SE_middle","Misc. crabs",95.3094728916495,69,94983.17,1.38129670857463,131199.940090985
2006,"SE_middle","Misc. crabs",292.521105593545,69,94983.17,4.23943631294993,402675.100017097
2007,"SE_middle","Misc. crabs",315.947339671291,69,94983.17,4.57894695175784,434922.896739797
2008,"SE_middle","Misc. crabs",317.350536115712,69,94983.17,4.59928313211177,436854.491615504
2009,"SE_middle","Misc. crabs",362.49539253546,69,94983.17,5.2535564135574,498999.441933513
2010,"SE_middle","Misc. crabs",524.804403393561,69,94983.17,7.60586091874725,722428.780641727
2011,"SE_middle","Misc. crabs",666.130061349192,69,94983.17,9.65405886013322,916973.11390204
2012,"SE_middle","Misc. crabs",812.092039780098,69,94983.17,11.7694498518855,1117899.65608811
2013,"SE_middle","Misc. crabs",1121.78340470604,69,94983.17,16.257730502986,1544210.78017931
2014,"SE_middle","Misc. crabs",465.70798115056,69,94983.17,6.74939103116754,641078.555709862
2015,"SE_middle","Misc. crabs",267.073224140929,69,94983.17,3.87062643682506,367644.368855449
2016,"SE_middle","Misc. crabs",205.292724859776,69,94983.17,2.97525688202574,282599.330219121
2017,"SE_middle","Misc. crabs",625.794691665243,69,94983.17,9.06948828500353,861448.747587499
2018,"SE_middle","Misc. crabs",164.87901805797,69,94983.17,2.38955098634739,226967.127559902
2019,"SE_middle","Misc. crabs",126.346776420133,69,94983.17,1.83111270174106,173924.88903863
1982,"SE_outer","Misc. crabs",2.1721371012805,23,38989.6,0.0944407435339348,3682.2068140907
1983,"SE_outer","Misc. crabs",4.538055494102,25,38989.6,0.18152221976408,7077.47873971357
1984,"SE_outer","Misc. crabs",15.863953533743,25,38989.6,0.63455814134972,24741.168107969
1985,"SE_outer","Misc. crabs",0.4487205084265,25,38989.6,0.01794882033706,699.817325413835
1986,"SE_outer","Misc. crabs",2.7892136963295,26,38989.6,0.107277449858827,4182.70485901572
1987,"SE_outer","Misc. crabs",4.0700942900615,25,38989.6,0.16280377160246,6347.65393327127
1988,"SE_outer","Misc. crabs",18.061515839942,27,38989.6,0.668945031108963,26081.899184926
1989,"SE_outer","Misc. crabs",12.7050436145445,26,38989.6,0.488655523636327,19052.4834043709
1990,"SE_outer","Misc. crabs",23.554734437739,26,38989.6,0.905951324528423,35322.6797628334
1991,"SE_outer","Misc. crabs",21.3021987155,26,38989.6,0.819315335211538,31944.7771937638
1992,"SE_outer","Misc. crabs",15.4963188139755,26,38989.6,0.596012262075981,23238.2796934377
1993,"SE_outer","Misc. crabs",10.498548128239,25,38989.6,0.41994192512956,16373.3676840315
1994,"SE_outer","Misc. crabs",9.3571625777085,26,38989.6,0.359890868373404,14032.0010015317
1995,"SE_outer","Misc. crabs",10.2147478679325,25,38989.6,0.4085899147173,15930.7573388616
1996,"SE_outer","Misc. crabs",9.1702529631725,25,38989.6,0.3668101185269,14301.7797973164
1997,"SE_outer","Misc. crabs",10.057386464518,26,38989.6,0.386822556327615,15082.0567421912
1998,"SE_outer","Misc. crabs",8.9338672742005,26,38989.6,0.343610279776942,13397.2273643911
1999,"SE_outer","Misc. crabs",6.4683095648065,25,38989.6,0.25873238259226,10087.8721043192
2000,"SE_outer","Misc. crabs",10.3384380540225,24,38989.6,0.430768252250937,16795.4818479632
2001,"SE_outer","Misc. crabs",11.7718698772655,26,38989.6,0.452764226048673,17653.0960679473
2002,"SE_outer","Misc. crabs",8.629451982879,25,38989.6,0.34517807931516,13458.3552412664
2003,"SE_outer","Misc. crabs",6.704008086078,26,38989.6,0.257846464849154,10053.3305258826
2004,"SE_outer","Misc. crabs",8.237766393594,26,38989.6,0.316837168984385,12353.3544838336
2005,"SE_outer","Misc. crabs",13.508342656429,26,38989.6,0.519551640631885,20257.1106475809
2006,"SE_outer","Misc. crabs",8.926308429495,26,38989.6,0.343319554980577,13385.8921208707
2007,"SE_outer","Misc. crabs",5.4458040264625,26,38989.6,0.209454001017788,8166.52771808316
2008,"SE_outer","Misc. crabs",4.386878599992,26,38989.6,0.168726099999692,6578.563148548
2009,"SE_outer","Misc. crabs",6.022337727182,26,38989.6,0.231628374122385,9031.09765568213
2010,"SE_outer","Misc. crabs",7.32520768733,26,38989.6,0.281738757205,10984.8814479201
2011,"SE_outer","Misc. crabs",6.464873726304,26,38989.6,0.248648989473231,9694.72463996548
2012,"SE_outer","Misc. crabs",9.8313082910535,26,38989.6,0.378127241963596,14743.0299132638
2013,"SE_outer","Misc. crabs",3.489437583139,26,38989.6,0.134209137813038,5232.76059967524
2014,"SE_outer","Misc. crabs",17.580498449592,26,38989.6,0.676173017292,26363.7154750082
2015,"SE_outer","Misc. crabs",5.065800288086,26,38989.6,0.194838472618692,7596.67411201376
2016,"SE_outer","Misc. crabs",5.6602003490185,26,38989.6,0.217700013423788,8488.03644338814
2017,"SE_outer","Misc. crabs",7.8921210402425,26,38989.6,0.303543116932404,11835.0247119477
2018,"SE_outer","Misc. crabs",3.265420912776,26,38989.6,0.125593112029846,4896.82520079889
2019,"SE_outer","Misc. crabs",5.604539765278,26,38989.6,0.215559221741461,8404.56783201089
1982,"StMatt","Misc. crabs",27.5574862931515,19,27782.66,1.45039401542903,40295.8037966994
1983,"StMatt","Misc. crabs",70.221667314095,29,27782.66,2.42143680393431,67273.9554351936
1984,"StMatt","Misc. crabs",353.186331696787,29,27782.66,12.1788390240271,338360.543799278
1985,"StMatt","Misc. crabs",159.127424404785,29,27782.66,5.48715256568224,152447.694100477
1986,"StMatt","Misc. crabs",186.086387630801,29,27782.66,6.416771987269,178274.994419819
1987,"StMatt","Misc. crabs",259.480708218104,25,27782.66,10.3792283287242,288362.571719312
1988,"StMatt","Misc. crabs",89.0356317860845,28,27782.66,3.17984399236016,88344.5244927849
1989,"StMatt","Misc. crabs",306.53176783904,29,27782.66,10.5700609599669,293664.409830034
1990,"StMatt","Misc. crabs",191.560365532984,26,27782.66,7.36770636665323,204694.480964562
1991,"StMatt","Misc. crabs",421.103925711105,27,27782.66,15.5964416930039,433310.636766552
1992,"StMatt","Misc. crabs",470.532585575771,29,27782.66,16.2252615715783,450780.925654226
1993,"StMatt","Misc. crabs",356.932082832212,29,27782.66,12.3080028562832,341949.058635145
1994,"StMatt","Misc. crabs",459.750924354926,28,27782.66,16.4196758698188,456182.27200138
1995,"StMatt","Misc. crabs",661.845570736575,29,27782.66,22.8222610598819,634063.119457938
1996,"StMatt","Misc. crabs",164.411056853929,28,27782.66,5.87182345906891,163134.874743335
1997,"StMatt","Misc. crabs",283.40101587251,29,27782.66,9.77244882318998,271504.623022087
1998,"StMatt","Misc. crabs",441.174719907309,29,27782.66,15.2129213761141,422655.422199311
1999,"StMatt","Misc. crabs",107.477151364403,28,27782.66,3.83846969158582,106642.898361634
2000,"StMatt","Misc. crabs",282.450662942718,29,27782.66,9.73967803250752,270594.163286625
2001,"StMatt","Misc. crabs",425.433769391956,29,27782.66,14.670129979033,407575.23336328
2002,"StMatt","Misc. crabs",268.661268696784,29,27782.66,9.26418167919947,257383.609771428
2003,"StMatt","Misc. crabs",290.38263970959,29,27782.66,10.0131944727445,278193.177550139
2004,"StMatt","Misc. crabs",302.649270331215,29,27782.66,10.4361817355591,289944.888857249
2005,"StMatt","Misc. crabs",297.121693348393,28,27782.66,10.6114890481569,294815.392318667
2006,"StMatt","Misc. crabs",548.051286701475,29,27782.66,18.8983202310854,525045.605551366
2007,"StMatt","Misc. crabs",582.742260893517,29,27782.66,20.0945607204661,558280.348346065
2008,"StMatt","Misc. crabs",651.917371799751,29,27782.66,22.4799093724052,624551.678924347
2009,"StMatt","Misc. crabs",661.64697927113,29,27782.66,22.8154130783148,633872.864314375
2010,"StMatt","Misc. crabs",405.507280412857,29,27782.66,13.9830096694089,388485.203421899
2011,"StMatt","Misc. crabs",376.971954481894,29,27782.66,12.9990329131688,361147.711755377
2012,"StMatt","Misc. crabs",530.06742081169,29,27782.66,18.278186924541,507816.652740969
2013,"StMatt","Misc. crabs",508.228544122099,29,27782.66,17.5251222111069,486894.511849631
2014,"StMatt","Misc. crabs",400.33015895729,29,27782.66,13.8044882399066,383525.403243322
2015,"StMatt","Misc. crabs",284.063445535791,29,27782.66,9.79529122537212,272139.245715497
2016,"StMatt","Misc. crabs",777.605841562805,29,27782.66,26.8139945366484,744964.093453561
2017,"StMatt","Misc. crabs",404.65931547044,29,27782.66,13.9537694989807,387672.833708551
2018,"StMatt","Misc. crabs",297.866583135735,29,27782.66,10.2712614874391,285362.965676616
2019,"StMatt","Misc. crabs",204.161646824753,29,27782.66,7.04005678706045,195591.504095593
1982,"NBS","Misc. Crustacean",33761.106671916,13,200207,2597.008205532,519939221.804945
1988,"NBS","Misc. Crustacean",218552.60019138,36,200207,6070.90556087167,1215437789.62543
2010,"NBS","Misc. Crustacean",480975.138775404,141,200207,3411.17119698868,682940351.835513
2017,"NBS","Misc. Crustacean",872727.240718632,143,200207,6102.98769733309,1221860857.91997
2018,"NBS","Misc. Crustacean",14388.929859876,49,200207,293.651629793388,58791111.8460448
2019,"NBS","Misc. Crustacean",305730.242601888,144,200207,2123.12668473533,425064824.170807
2004,"NW_corner","Misc. Crustacean",24.197428788,20,32439.01,1.2098714394,39247.031721411
2007,"NW_corner","Misc. Crustacean",71.1689082,20,32439.01,3.55844541,115432.446239444
2010,"NW_corner","Misc. Crustacean",956.510126208,20,32439.01,47.8255063104,1551412.07745813
1987,"NW_inner","Misc. Crustacean",151231.083168672,30,41328.67,5041.0361056224,208339317.667353
1989,"NW_inner","Misc. Crustacean",33863.589899724,30,41328.67,1128.7863299908,46651237.7327009
1990,"NW_inner","Misc. Crustacean",6261.440543436,30,41328.67,208.7146847812,8625900.33147624
1991,"NW_inner","Misc. Crustacean",325.953599556,31,41328.67,10.5146322437419,434555.76617297
1993,"NW_inner","Misc. Crustacean",146.607950892,31,41328.67,4.72928873845161,195455.213606183
1998,"NW_inner","Misc. Crustacean",1121.621993232,31,41328.67,36.1813546203871,1495327.26525895
2002,"NW_inner","Misc. Crustacean",145864.947490392,31,41328.67,4705.32088678684,194464654.174121
2003,"NW_inner","Misc. Crustacean",25233.648091392,31,41328.67,813.988648109419,33641068.2214603
2004,"NW_inner","Misc. Crustacean",58633.216709652,31,41328.67,1891.39408740813,78168802.0784417
2005,"NW_inner","Misc. Crustacean",122175.66470694,31,41328.67,3941.15047441742,162882507.377541
2009,"NW_inner","Misc. Crustacean",2664.563923008,31,41328.67,85.9536749357419,3552351.06670655
2010,"NW_inner","Misc. Crustacean",408.509533068,31,41328.67,13.1777268731613,544617.925291015
2011,"NW_inner","Misc. Crustacean",1402.02749154,31,41328.67,45.2266932754839,1869159.08157369
2012,"NW_inner","Misc. Crustacean",1080.344026476,31,41328.67,34.8498073056774,1440296.18569993
2013,"NW_inner","Misc. Crustacean",6050.780575164,31,41328.67,195.186470166581,8066797.21397946
2014,"NW_inner","Misc. Crustacean",37.007832264,31,41328.67,1.19380104077419,49338.2092598132
2015,"NW_inner","Misc. Crustacean",1592.760165516,31,41328.67,51.3793601779355,2123440.62160504
2017,"NW_inner","Misc. Crustacean",18377.235475404,31,41328.67,592.814047593677,24500216.1443634
2018,"NW_inner","Misc. Crustacean",7962.377449416,31,41328.67,256.850885465032,10615305.4845921
2019,"NW_inner","Misc. Crustacean",203.543077452,31,41328.67,6.56590572425806,271360.150928973
1984,"NW_middle","Misc. Crustacean",1567.139358564,44,62875.39,35.6168036037273,2239420.41713776
1988,"NW_middle","Misc. Crustacean",9785.7248775,44,62875.39,222.402838125,13983665.1842162
1990,"NW_middle","Misc. Crustacean",160557.0568992,44,62875.39,3649.02402043636,229433808.404304
1994,"NW_middle","Misc. Crustacean",1268.229944124,44,62875.39,28.823407821,1812283.00787443
1995,"NW_middle","Misc. Crustacean",120464.764153812,44,62875.39,2737.83554895027,172142477.896112
1999,"NW_middle","Misc. Crustacean",9.963647148,44,62875.39,0.226446526090909,14237.9136421111
2004,"NW_middle","Misc. Crustacean",78386.858869644,44,62875.39,1781.51951976464,112013734.597814
2005,"NW_middle","Misc. Crustacean",239524.654059756,44,62875.39,5443.74213772173,342277409.968687
2006,"NW_middle","Misc. Crustacean",84430.522553988,44,62875.39,1918.87551259064,120650046.215586
2007,"NW_middle","Misc. Crustacean",10189.964276076,44,62875.39,231.590097183545,14561317.6805533
2008,"NW_middle","Misc. Crustacean",976.437420504,44,62875.39,22.1917595569091,1395315.53692689
2009,"NW_middle","Misc. Crustacean",18111.063758736,44,62875.39,411.615085425818,25880459.0260316
2010,"NW_middle","Misc. Crustacean",51.241613904,44,62875.39,1.16458213418182,73223.5558737141
2013,"NW_middle","Misc. Crustacean",1394.91060072,44,62875.39,31.7025136527273,1993307.90989555
2014,"NW_middle","Misc. Crustacean",2034.007396356,44,62875.39,46.2274408262727,2906568.37065382
2015,"NW_middle","Misc. Crustacean",999.211471128,44,62875.39,22.7093516165455,1427859.33953743
2016,"NW_middle","Misc. Crustacean",737.309888952,44,62875.39,16.7570429307273,1053605.60951622
2019,"NW_middle","Misc. Crustacean",3804.689832372,44,62875.39,86.470223463,5436849.02362328
1984,"NW_outer","Misc. Crustacean",2452.480576572,60,88753.97,40.8746762762,3627789.79197757
1985,"NW_outer","Misc. Crustacean",8918.887575624,60,88753.97,148.6481262604,13193111.3386718
1986,"NW_outer","Misc. Crustacean",5380.36945992,59,88753.97,91.1927027105085,8093714.40058739
1988,"NW_outer","Misc. Crustacean",1498.817206692,60,88753.97,24.9802867782,2217099.62330376
1989,"NW_outer","Misc. Crustacean",7370.252133192,59,88753.97,124.91952768122,11087104.0122332
1990,"NW_outer","Misc. Crustacean",5881.398573648,60,88753.97,98.0233095608,8699957.87605996
1991,"NW_outer","Misc. Crustacean",5662.198336392,59,88753.97,95.969463328678,8517670.86918958
1992,"NW_outer","Misc. Crustacean",1002.058227456,60,88753.97,16.7009704576,1482277.43096472
1993,"NW_outer","Misc. Crustacean",4872.223455372,60,88753.97,81.2037242562,7207152.90652305
1994,"NW_outer","Misc. Crustacean",8508.954664392,60,88753.97,141.8159110732,12586725.1169135
1995,"NW_outer","Misc. Crustacean",26109.025662252,60,88753.97,435.1504277042,38621328.0059457
1996,"NW_outer","Misc. Crustacean",1726.557712932,60,88753.97,28.7759618822,2553980.85761392
1997,"NW_outer","Misc. Crustacean",5727.673731936,61,88753.97,93.8962906874754,8333668.56678747
1998,"NW_outer","Misc. Crustacean",56690.305515792,60,88753.97,944.8384252632,83858161.2506573
1999,"NW_outer","Misc. Crustacean",27461.234918052,60,88753.97,457.6872486342,40621560.3346623
2000,"NW_outer","Misc. Crustacean",22245.977325156,59,88753.97,377.050463138237,33464725.4938572
2001,"NW_outer","Misc. Crustacean",19120.238877012,60,88753.97,318.6706479502,28283285.1280526
2002,"NW_outer","Misc. Crustacean",63945.2640177,60,88753.97,1065.754400295,94589934.0711504
2003,"NW_outer","Misc. Crustacean",20277.445324344,60,88753.97,337.9574220724,29995062.8998911
2004,"NW_outer","Misc. Crustacean",2372.771399388,59,88753.97,40.2164643964068,3569370.87454476
2005,"NW_outer","Misc. Crustacean",4522.072427028,58,88753.97,77.9667659832414,6919860.00907363
2006,"NW_outer","Misc. Crustacean",1135.855774872,60,88753.97,18.9309295812,1680195.15612194
2007,"NW_outer","Misc. Crustacean",38022.700894932,60,88753.97,633.7116815822,56244427.5757961
2008,"NW_outer","Misc. Crustacean",10366.463168412,60,88753.97,172.7743861402,15334412.6842557
2009,"NW_outer","Misc. Crustacean",21023.29548228,60,88753.97,350.388258038,31098348.9422569
2010,"NW_outer","Misc. Crustacean",29943.606436068,60,88753.97,499.0601072678,44293565.7886431
2011,"NW_outer","Misc. Crustacean",5976.764910636,60,88753.97,99.6127485106,8841026.89292734
2012,"NW_outer","Misc. Crustacean",30205.508018244,60,88753.97,503.4251336374,44680979.2080998
2013,"NW_outer","Misc. Crustacean",148113.884989512,60,88753.97,2468.5647498252,219094921.749043
2014,"NW_outer","Misc. Crustacean",17140.319850888,60,88753.97,285.6719975148,25354523.8972686
2015,"NW_outer","Misc. Crustacean",2024.043749208,60,88753.97,33.7340624868,2994031.96993157
2016,"NW_outer","Misc. Crustacean",10854.681878664,60,88753.97,180.9113646444,16056601.8303081
2017,"NW_outer","Misc. Crustacean",548.00059314,60,88753.97,9.133343219,810620.47005883
2018,"NW_outer","Misc. Crustacean",122554.283298564,60,88753.97,2042.5713883094,181286319.720871
2019,"NW_outer","Misc. Crustacean",7420.070368932,60,88753.97,123.6678394822,10976011.715368
1984,"Pribs","Misc. Crustacean",2183.462103576,39,33177.95,55.986207784,1857507.60254716
1987,"Pribs","Misc. Crustacean",215695.880216232,39,33177.95,5530.663595288,183496080.231286
1989,"Pribs","Misc. Crustacean",409530.095211588,39,33177.95,10500.771672092,348394077.498085
1990,"Pribs","Misc. Crustacean",11902.288207368,39,33177.95,305.186877112,10125474.9494781
1991,"Pribs","Misc. Crustacean",8060.590542732,38,33177.95,212.120803756105,7037733.42097987
1993,"Pribs","Misc. Crustacean",5183.943273288,39,33177.95,132.921622392,4410066.94164066
1995,"Pribs","Misc. Crustacean",19259.729937084,40,33177.95,481.4932484271,15974958.9216519
1996,"Pribs","Misc. Crustacean",60530.579802264,40,33177.95,1513.2644950566,50207013.7537631
1998,"Pribs","Misc. Crustacean",2939.27590866,38,33177.95,77.3493660173684,2566293.39825595
1999,"Pribs","Misc. Crustacean",31633.156316736,40,33177.95,790.8289079184,26238081.9654713
2000,"Pribs","Misc. Crustacean",7548.174403692,40,33177.95,188.7043600923,6260823.82392432
2003,"Pribs","Misc. Crustacean",2935.005774168,39,33177.95,75.256558312,2496858.32884762
2004,"Pribs","Misc. Crustacean",160797.607808916,39,33177.95,4123.015584844,136793204.923175
2005,"Pribs","Misc. Crustacean",63058.499421528,39,33177.95,1616.884600552,53644916.4328842
2006,"Pribs","Misc. Crustacean",100908.971558616,39,33177.95,2587.409527144,85844943.9211073
2007,"Pribs","Misc. Crustacean",84632.642253276,39,33177.95,2170.067750084,71998399.3088994
2008,"Pribs","Misc. Crustacean",17218.605649908,39,33177.95,441.502708972,14648154.8031376
2009,"Pribs","Misc. Crustacean",11786.994576084,39,33177.95,302.230630156,10027392.7357843
2010,"Pribs","Misc. Crustacean",6345.419855112,39,33177.95,162.703073208,5398154.42774136
2011,"Pribs","Misc. Crustacean",427.0134492,39,33177.95,10.9490628,363267.45812526
2012,"Pribs","Misc. Crustacean",1088.88429546,39,33177.95,27.92011014,926332.018219413
2013,"Pribs","Misc. Crustacean",291.79252362,39,33177.95,7.48185958,248232.763052261
2014,"Pribs","Misc. Crustacean",9819.885953436,39,33177.95,251.791947524,8353940.64535389
2015,"Pribs","Misc. Crustacean",134314.233689532,39,33177.95,3443.954709988,114263357.170246
2016,"Pribs","Misc. Crustacean",63064.192934184,39,33177.95,1617.030588056,53649759.9989925
2017,"Pribs","Misc. Crustacean",103882.408543212,39,33177.95,2663.651501108,88374496.3211862
2018,"Pribs","Misc. Crustacean",47987.771421096,39,33177.95,1230.455677464,40823996.9441167
2019,"Pribs","Misc. Crustacean",13103.619377784,39,33177.95,335.990240456,11147467.3983371
1982,"SE_inner","Misc. Crustacean",19602.764074608,57,78702.64,343.908141659789,27066478.6661194
1983,"SE_inner","Misc. Crustacean",1390.640466228,58,78702.64,23.9765597625517,1887018.55143059
1984,"SE_inner","Misc. Crustacean",11230.45371396,58,78702.64,193.628512309655,15239075.0980424
1985,"SE_inner","Misc. Crustacean",252848.89705296,58,78702.64,4359.46374229241,343101305.502693
1986,"SE_inner","Misc. Crustacean",15260.037296244,58,78702.64,263.104091314552,20706986.5812563
1987,"SE_inner","Misc. Crustacean",24413.782268928,58,78702.64,420.927280498759,33128088.2232728
1988,"SE_inner","Misc. Crustacean",56024.16453504,58,78702.64,965.933871293793,76021545.7362417
1989,"SE_inner","Misc. Crustacean",278570.763854604,58,78702.64,4802.94420438972,378004388.658171
1990,"SE_inner","Misc. Crustacean",237660.028664916,58,78702.64,4097.58670111924,322490891.006975
1991,"SE_inner","Misc. Crustacean",16710.45964536,58,78702.64,288.111373195862,22675125.6845396
1992,"SE_inner","Misc. Crustacean",459.751146972,57,78702.64,8.065809596,634800.508942534
1993,"SE_inner","Misc. Crustacean",61169.6765979,58,78702.64,1054.64959651552,83003707.520706
1994,"SE_inner","Misc. Crustacean",2473.831249032,58,78702.64,42.6522629143448,3356845.69333303
1995,"SE_inner","Misc. Crustacean",5159.7458445,58,78702.64,88.96113525,7001476.20157206
1996,"SE_inner","Misc. Crustacean",5507.050116516,58,78702.64,94.949139939931,7472747.97900201
1997,"SE_inner","Misc. Crustacean",3952.721161428,58,78702.64,68.1503648522069,5363613.63083189
1998,"SE_inner","Misc. Crustacean",15558.946710684,58,78702.64,268.257701908345,21112589.3405198
1999,"SE_inner","Misc. Crustacean",52202.3941647,56,78702.64,932.185610083929,73365468.4836158
2000,"SE_inner","Misc. Crustacean",13503.588641868,57,78702.64,236.905063892421,18645053.9577022
2001,"SE_inner","Misc. Crustacean",52497.033444648,58,78702.64,905.121266287034,71235433.1769326
2002,"SE_inner","Misc. Crustacean",18163.728750804,58,78702.64,313.167737082828,24647127.6712444
2003,"SE_inner","Misc. Crustacean",27419.956951296,59,78702.64,464.745033072814,36576661.0297177
2004,"SE_inner","Misc. Crustacean",72834.26065188,59,78702.64,1234.47899409966,97156755.8601877
2005,"SE_inner","Misc. Crustacean",25441.461303336,58,78702.64,438.645884540276,34522589.1384549
2006,"SE_inner","Misc. Crustacean",24735.465733992,58,78702.64,426.473547137793,33564594.0499088
2007,"SE_inner","Misc. Crustacean",18787.168386636,58,78702.64,323.91669632131,25493099.1405654
2008,"SE_inner","Misc. Crustacean",42820.908685776,57,78702.64,751.244012031158,59124887.0310439
2009,"SE_inner","Misc. Crustacean",30456.022575108,58,78702.64,525.103837501862,41327058.2855275
2010,"SE_inner","Misc. Crustacean",109954.539790836,58,78702.64,1895.76792742821,149201940.715928
2011,"SE_inner","Misc. Crustacean",60208.8963372,58,78702.64,1038.0844196069,81699984.3659305
2012,"SE_inner","Misc. Crustacean",169643.903098176,58,78702.64,2924.89488100303,230196948.857425
2013,"SE_inner","Misc. Crustacean",61572.492618312,58,78702.64,1061.59470031572,83550305.5248563
2014,"SE_inner","Misc. Crustacean",29368.561657812,58,78702.64,506.354511341586,39851436.8184928
2015,"SE_inner","Misc. Crustacean",100407.942444888,58,78702.64,1731.17142146359,136247761.161737
2016,"SE_inner","Misc. Crustacean",61986.695664036,58,78702.64,1068.73613213855,84112355.0626929
2017,"SE_inner","Misc. Crustacean",126387.440694216,58,78702.64,2179.09380507269,171500435.266866
2018,"SE_inner","Misc. Crustacean",25045.762173744,58,78702.64,431.823485754207,33985648.3428585
2019,"SE_inner","Misc. Crustacean",61484.243172144,58,78702.64,1060.07315814041,83430556.138788
1984,"SE_middle","Misc. Crustacean",9401.41277322,69,94983.17,136.252359032174,12941680.980854
1987,"SE_middle","Misc. Crustacean",80483.494905216,68,94983.17,1183.58080742965,112420257.040827
1988,"SE_middle","Misc. Crustacean",1140.125909364,66,94983.17,17.2746349903636,1640799.59197766
1990,"SE_middle","Misc. Crustacean",59353.446060636,68,94983.17,872.844795009353,82905565.5479885
1991,"SE_middle","Misc. Crustacean",2297.332356696,68,94983.17,33.7842993631765,3208939.84974348
1992,"SE_middle","Misc. Crustacean",1661.082317388,68,94983.17,24.4276811380588,2320218.59024203
1997,"SE_middle","Misc. Crustacean",10019.158896396,69,94983.17,145.205201397043,13792050.3291796
1998,"SE_middle","Misc. Crustacean",26399.394807708,69,94983.17,382.599924749391,36340553.6944586
1999,"SE_middle","Misc. Crustacean",4670.103756084,69,94983.17,67.6826631316522,6428713.89828645
2000,"SE_middle","Misc. Crustacean",47270.38882644,69,94983.17,685.078098933913,65070889.5343167
2001,"SE_middle","Misc. Crustacean",1130.162262216,69,94983.17,16.3791632205217,1555744.84463256
2002,"SE_middle","Misc. Crustacean",95813.277731496,69,94983.17,1388.5982279927,131893461.551129
2003,"SE_middle","Misc. Crustacean",8094.751618668,68,94983.17,119.040464980412,11306840.7221135
2004,"SE_middle","Misc. Crustacean",506775.291376068,68,94983.17,7452.57781435394,707869465.479009
2005,"SE_middle","Misc. Crustacean",101935.22721486,69,94983.17,1477.3221335487,140320739.355618
2006,"SE_middle","Misc. Crustacean",1113.081724248,69,94983.17,16.131619192,1532232.328089
2007,"SE_middle","Misc. Crustacean",27560.871389532,69,94983.17,399.43291868887,37939404.8194211
2008,"SE_middle","Misc. Crustacean",193035.699845352,69,94983.17,2797.61883833843,265726705.717102
2009,"SE_middle","Misc. Crustacean",15267.154187064,69,94983.17,221.263104160348,21016271.03719
2010,"SE_middle","Misc. Crustacean",8595.780732396,69,94983.17,124.576532353565,11832673.9505492
2011,"SE_middle","Misc. Crustacean",4927.735203768,69,94983.17,71.4164522285217,6783361.02281856
2012,"SE_middle","Misc. Crustacean",13838.082510408,69,94983.17,200.551920440696,19049057.1530451
2013,"SE_middle","Misc. Crustacean",32.737697772,69,94983.17,0.474459388,45065.6567085
2014,"SE_middle","Misc. Crustacean",2730.039318552,69,94983.17,39.5657872253913,3758083.89421317
2015,"SE_middle","Misc. Crustacean",2266.018037088,69,94983.17,32.8408411172174,3119327.19477965
2016,"SE_middle","Misc. Crustacean",6220.16257668,69,94983.17,90.14728372,8562474.77461499
2017,"SE_middle","Misc. Crustacean",10113.10185522,69,94983.17,146.566693553913,13921369.1701692
2018,"SE_middle","Misc. Crustacean",6403.778359836,69,94983.17,92.8083820266087,8815234.32745832
2019,"SE_middle","Misc. Crustacean",1641.155023092,69,94983.17,23.7848554071304,2259160.96456089
1983,"SE_outer","Misc. Crustacean",10340.84236146,25,38989.6,413.6336944584,16127412.2934552
1984,"SE_outer","Misc. Crustacean",16179.539590188,25,38989.6,647.18158360752,25233351.0722238
1985,"SE_outer","Misc. Crustacean",50909.966791788,25,38989.6,2036.39867167152,79398369.6490039
1986,"SE_outer","Misc. Crustacean",32872.91869758,26,38989.6,1264.34302683,49296228.878891
1987,"SE_outer","Misc. Crustacean",9778.60798668,25,38989.6,391.1443194672,15250560.5582983
1988,"SE_outer","Misc. Crustacean",208076.53690434,27,38989.6,7706.53840386444,300474849.751313
1990,"SE_outer","Misc. Crustacean",1974.225513468,26,38989.6,75.931750518,2960548.57999661
1995,"SE_outer","Misc. Crustacean",2909.384967216,25,38989.6,116.37539868864,4537430.2447106
