LATITUDE,LONGITUDE,STATION,STRATUM,YEAR,DATETIME,WTCPUE,NUMCPUE,COMMON,SCIENTIFIC,SID,BOT_DEPTH,BOT_TEMP,SURF_TEMP,VESSEL,CRUISE,HAUL       
55.98898,-165.78632,D-04,31,2017,6/23/2017 18:12,1.0342,0.404,Bering skate,Bathyraja interrupta,435,108,3.9,10.2,162,201701,34
56.3136,-165.79794,E-04,31,2017,6/24/2017 7:11,1.3477,0.622,Bering skate,Bathyraja interrupta,435,93,2,9.2,162,201701,35
57.3134,-165.85992,H-04,31,2017,6/24/2017 15:23,0.5268,0.2107,Bering skate,Bathyraja interrupta,435,67,0.2,9.3,162,201701,38
57.01395,-166.47118,G-03,31,2017,6/25/2017 14:06,0.5219,0.2104,Bering skate,Bathyraja interrupta,435,73,0.5,7.6,162,201701,42
56.35978,-166.41062,E-03,31,2017,6/26/2017 6:58,0.2943,0.2016,Bering skate,Bathyraja interrupta,435,103,2.8,8.4,162,201701,44
55.01922,-166.32267,A-03,50,2017,6/26/2017 18:07,0.2893,0.1982,Bering skate,Bathyraja interrupta,435,142,4.3,8.2,162,201701,48
55.00082,-166.93641,A-02,50,2017,6/27/2017 7:06,1.0308,2.0843,Bering skate,Bathyraja interrupta,435,156,4.3,7.5,162,201701,49
55.3266,-166.97147,B-02,50,2017,6/27/2017 9:44,0.7811,0.8958,Bering skate,Bathyraja interrupta,435,141,4.4,7.8,162,201701,50
55.66675,-166.98276,C-02,50,2017,6/27/2017 12:25,0.7773,0.5688,Bering skate,Bathyraja interrupta,435,135,4.3,8.2,162,201701,51
55.99219,-167.00976,D-02,50,2017,6/27/2017 15:14,0.8448,0.384,Bering skate,Bathyraja interrupta,435,134,4.2,8.4,162,201701,52
56.66576,-167.06858,F-02,31,2017,6/28/2017 7:01,1.9826,0.793,Bering skate,Bathyraja interrupta,435,95,1.7,8,162,201701,54
56.994,-167.08948,G-02,31,2017,6/28/2017 9:46,1.8866,0.6289,Bering skate,Bathyraja interrupta,435,74,1.5,8.2,162,201701,55
57.67822,-169.65565,I-20,42,2017,7/3/2017 9:19,0.6367,0.2122,Bering skate,Bathyraja interrupta,435,70,2,8.5,162,201701,79
56.6784,-169.47588,F-20,32,2017,7/17/2017 12:53,0.5044,0.2115,Bering skate,Bathyraja interrupta,435,79,4.6,8.8,162,201701,111
56.66914,-170.07482,F-21,42,2017,7/17/2017 16:06,0.5965,0.2071,Bering skate,Bathyraja interrupta,435,95,4,9,162,201701,112
56.64971,-172.54418,F-25,61,2017,7/18/2017 7:44,0.7124,0.6596,Bering skate,Bathyraja interrupta,435,139,4.1,8.7,162,201701,113
56.98506,-173.24043,G-26,61,2017,7/18/2017 11:34,2.2128,1.0282,Bering skate,Bathyraja interrupta,435,141,4.4,8.6,162,201701,114
57.63991,-173.36945,I-26,61,2017,7/18/2017 17:05,0.5033,0.1997,Bering skate,Bathyraja interrupta,435,143,4.1,9.1,162,201701,116
58.30882,-173.56266,K-26,61,2017,7/19/2017 10:30,0.6103,0.2008,Bering skate,Bathyraja interrupta,435,114,4,9.4,162,201701,118
58.32594,-174.30208,K-27,61,2017,7/19/2017 13:50,0.7526,0.4181,Bering skate,Bathyraja interrupta,435,165,3.5,9.4,162,201701,119
58.6515,-174.28377,L-27,61,2017,7/19/2017 16:26,1.4513,0.5932,Bering skate,Bathyraja interrupta,435,158,3.7,9.6,162,201701,120
60.65986,-174.12038,R-26,41,2017,7/24/2017 13:24,0.4357,0.2136,Bering skate,Bathyraja interrupta,435,86,0.2,9,162,201701,142
58.6871,-174.89917,L-28,61,2017,7/26/2017 7:53,1.3592,0.5759,Bering skate,Bathyraja interrupta,435,195,3.7,10,162,201701,150
58.67974,-175.51057,L-29,61,2017,7/26/2017 10:41,0.6138,0.2046,Bering skate,Bathyraja interrupta,435,135,3.5,10.3,162,201701,151
58.67176,-176.797,L-31,61,2017,7/27/2017 11:33,0.385,0.1925,Bering skate,Bathyraja interrupta,435,135,3.4,10.1,162,201701,153
58.96984,-176.96317,M-31,61,2017,7/27/2017 14:26,1.5275,0.5742,Bering skate,Bathyraja interrupta,435,134,3.4,10.1,162,201701,154
59.35746,-177.10594,N-31,61,2017,7/28/2017 7:49,1.1827,0.616,Bering skate,Bathyraja interrupta,435,151,3.2,10.1,162,201701,156
59.6556,-176.52954,O-30,61,2017,7/28/2017 13:41,1.2775,0.6162,Bering skate,Bathyraja interrupta,435,136,2.7,10.1,162,201701,158
59.66995,-177.0984,O-31,61,2017,7/28/2017 16:27,0.9657,0.6217,Bering skate,Bathyraja interrupta,435,166,3.1,10.2,162,201701,159
59.99369,-177.92799,P-32,61,2017,7/29/2017 8:00,0.9442,0.4371,Bering skate,Bathyraja interrupta,435,141,2.7,10.2,162,201701,160
60.66254,-177.47641,R-31,61,2017,7/29/2017 16:22,0.4702,0.2099,Bering skate,Bathyraja interrupta,435,147,2.4,10.7,162,201701,163
60.65568,-178.14075,R-32,61,2017,7/29/2017 19:06,2.6828,1.5969,Bering skate,Bathyraja interrupta,435,160,2.8,10.7,162,201701,164
60.98428,-177.68892,S-31,90,2017,7/30/2017 7:55,1.3121,0.8099,Bering skate,Bathyraja interrupta,435,136,2.3,10.5,162,201701,165
60.99757,-176.99415,S-30,90,2017,7/30/2017 10:46,0.8306,0.4174,Bering skate,Bathyraja interrupta,435,122,2.3,10.2,162,201701,166
61.31962,-176.98351,T-30,90,2017,7/30/2017 13:25,0.8152,0.4076,Bering skate,Bathyraja interrupta,435,117,1.8,9.9,162,201701,167
61.31825,-176.32768,T-29,90,2017,7/30/2017 16:08,0.4508,0.2013,Bering skate,Bathyraja interrupta,435,107,1.2,10.2,162,201701,168
56.3443,-170.06214,E-21,50,2017,7/17/2017 15:16,0.012,0.1999,,Bathyraja interrupta egg case,436,110,3.9,7.9,94,201701,155
55.68056,-164.5949,C-06,31,2017,6/20/2017 13:39,0.0108,0.196,,Bathyraja interrupta egg case,436,96,3.1,9.6,162,201701,29
54.8329,-165.49379,AZ0504,50,2017,6/23/2017 7:06,0.0856,4.9996,,Bathyraja interrupta egg case,436,157,4.3,8.3,162,201701,30
54.99454,-165.74737,A-04,50,2017,6/23/2017 10:14,0.0096,0.3829,,Bathyraja interrupta egg case,436,129,4.3,8.9,162,201701,31
55.01922,-166.32267,A-03,50,2017,6/26/2017 18:07,0.003,0.1982,,Bathyraja interrupta egg case,436,142,4.3,8.2,162,201701,48
55.00082,-166.93641,A-02,50,2017,6/27/2017 7:06,0.3202,9.6636,,Bathyraja interrupta egg case,436,156,4.3,7.5,162,201701,49
55.3266,-166.97147,B-02,50,2017,6/27/2017 9:44,0.0054,0.1792,,Bathyraja interrupta egg case,436,141,4.4,7.8,162,201701,50
58.6871,-174.89917,L-28,61,2017,7/26/2017 7:53,0.5222,21.693,,Bathyraja interrupta egg case,436,195,3.7,10,162,201701,150
59.00196,-177.51455,M-32,61,2017,7/27/2017 17:26,0.9798,0.7839,mud skate,Bathyraja taranetzi,455,134,3.6,10.1,162,201701,155
57.00459,-159.15501,G-15,10,2017,6/4/2017 8:52,31.7922,5.707,Alaska skate,Bathyraja parmifera,471,36,5.2,5.4,94,201701,2
57.32726,-158.40648,H-16,10,2017,6/4/2017 13:48,15.8994,2.9942,Alaska skate,Bathyraja parmifera,471,30,5.4,6.6,94,201701,4
57.64897,-158.37934,I-16,10,2017,6/4/2017 16:58,3.4204,0.6104,Alaska skate,Bathyraja parmifera,471,34,4.9,5,94,201701,5
57.98366,-158.33269,J-16,10,2017,6/5/2017 7:18,3.3919,0.5619,Alaska skate,Bathyraja parmifera,471,36,5.2,5.5,94,201701,6
58.01041,-158.95188,J-15,10,2017,6/5/2017 10:24,14.8226,2.4746,Alaska skate,Bathyraja parmifera,471,43,4.9,4.9,94,201701,7
58.00409,-159.64024,J-14,10,2017,6/5/2017 13:49,12.7654,2.1571,Alaska skate,Bathyraja parmifera,471,42,4,4.1,94,201701,8
58.28696,-159.97341,K-13,10,2017,6/6/2017 7:03,1.3082,0.2003,Alaska skate,Bathyraja parmifera,471,42,4.8,4.9,94,201701,10
58.28478,-160.7882,K-12,10,2017,6/6/2017 10:54,2.444,0.3404,Alaska skate,Bathyraja parmifera,471,31,6.2,6.3,94,201701,11
58.01869,-160.85901,J-12,10,2017,6/6/2017 13:11,7.4976,1.9254,Alaska skate,Bathyraja parmifera,471,45,3.2,3.5,94,201701,12
57.6788,-160.90221,I-12,31,2017,6/6/2017 15:49,0.5096,0.2038,Alaska skate,Bathyraja parmifera,471,56,2.9,4,94,201701,13
57.35487,-160.9441,H-12,31,2017,6/6/2017 18:16,2.7322,0.6419,Alaska skate,Bathyraja parmifera,471,59,3.3,4.9,94,201701,14
56.32538,-161.61699,E-11,10,2017,6/7/2017 6:59,4.8123,0.8047,Alaska skate,Bathyraja parmifera,471,66,2.9,6.1,94,201701,15
56.66427,-161.57534,F-11,31,2017,6/7/2017 9:44,5.742,0.8254,Alaska skate,Bathyraja parmifera,471,90,1.8,6.2,94,201701,16
56.99323,-161.58334,G-11,31,2017,6/7/2017 12:44,4.8972,1.0651,Alaska skate,Bathyraja parmifera,471,70,2,5.7,94,201701,17
57.32102,-161.53523,H-11,31,2017,6/8/2017 7:02,3.8988,1.7967,Alaska skate,Bathyraja parmifera,471,57,3.2,6,94,201701,19
57.65053,-161.50788,I-11,10,2017,6/8/2017 9:38,5.1122,1.0403,Alaska skate,Bathyraja parmifera,471,54,2.8,3.9,94,201701,20
57.99216,-161.47276,J-11,10,2017,6/8/2017 12:18,1.9982,0.4193,Alaska skate,Bathyraja parmifera,471,56,3,3.3,94,201701,21
58.21314,-161.54437,K-11,10,2017,6/8/2017 14:47,38.0518,7.372,Alaska skate,Bathyraja parmifera,471,40,4.2,4.8,94,201701,22
58.32386,-162.05817,K-10,10,2017,6/8/2017 17:03,20.4079,4.3576,Alaska skate,Bathyraja parmifera,471,47,4.9,5,94,201701,23
58.01066,-162.14273,J-10,10,2017,6/9/2017 7:03,15.2785,3.4833,Alaska skate,Bathyraja parmifera,471,39,3.7,3.7,94,201701,24
57.67614,-162.12258,I-10,10,2017,6/9/2017 9:46,13.5875,4.0229,Alaska skate,Bathyraja parmifera,471,48,3.6,4.3,94,201701,25
57.3506,-162.13087,H-10,10,2017,6/9/2017 12:21,8.6245,2.881,Alaska skate,Bathyraja parmifera,471,51,3.5,4.6,94,201701,26
57.00487,-162.16476,G-10,31,2017,6/9/2017 14:57,5.7346,1.5374,Alaska skate,Bathyraja parmifera,471,61,3,5.3,94,201701,27
56.6736,-162.18072,F-10,31,2017,6/9/2017 18:02,2.8478,0.6527,Alaska skate,Bathyraja parmifera,471,71,1.4,6.5,94,201701,28
55.65785,-162.83204,C-09,10,2017,6/10/2017 7:18,6.3711,1.0729,Alaska skate,Bathyraja parmifera,471,53,3,7,94,201701,29
55.97655,-162.81395,D-09,31,2017,6/10/2017 10:26,2.4517,0.6094,Alaska skate,Bathyraja parmifera,471,80,2,7.4,94,201701,30
56.32133,-162.81038,E-09,31,2017,6/10/2017 13:38,1.0093,0.3997,Alaska skate,Bathyraja parmifera,471,78,1.1,6.8,94,201701,31
56.32062,-162.21122,E-10,31,2017,6/10/2017 16:39,7.8798,1.4558,Alaska skate,Bathyraja parmifera,471,76,2.3,7.1,94,201701,32
56.66423,-162.79099,F-09,31,2017,6/11/2017 7:11,2.0424,0.617,Alaska skate,Bathyraja parmifera,471,72,1.6,6.6,94,201701,33
56.98609,-162.79634,G-09,31,2017,6/11/2017 9:48,1.4552,0.4146,Alaska skate,Bathyraja parmifera,471,61,0.9,5.2,94,201701,34
57.31751,-162.75871,H-09,10,2017,6/11/2017 12:27,5.5607,1.9413,Alaska skate,Bathyraja parmifera,471,50,2.6,5,94,201701,35
57.98653,-162.75753,J-09,10,2017,6/11/2017 17:50,7.311,1.7875,Alaska skate,Bathyraja parmifera,471,40,3.9,4.3,94,201701,37
58.32367,-162.72302,K-09,10,2017,6/12/2017 7:04,5.0906,1.0372,Alaska skate,Bathyraja parmifera,471,32,5,5,94,201701,38
58.65851,-162.69014,L-09,10,2017,6/12/2017 9:38,9.3877,1.1213,Alaska skate,Bathyraja parmifera,471,23,6.1,6,94,201701,39
58.67593,-163.3357,L-08,10,2017,6/12/2017 12:23,5.5584,0.8558,Alaska skate,Bathyraja parmifera,471,32,4.9,5,94,201701,40
58.9988,-163.98184,M-07,10,2017,6/12/2017 17:46,3.696,0.6109,Alaska skate,Bathyraja parmifera,471,29,5.9,6.1,94,201701,42
59.33552,-166.62837,N-03,20,2017,6/14/2017 12:01,12.6228,2.3017,Alaska skate,Bathyraja parmifera,471,28,4.8,5.1,94,201701,46
59.66561,-166.61909,O-03,20,2017,6/14/2017 14:51,46.2683,7.3579,Alaska skate,Bathyraja parmifera,471,28,5.6,6.6,94,201701,47
59.66179,-165.93837,O-04,20,2017,6/15/2017 6:58,12.7815,2.2589,Alaska skate,Bathyraja parmifera,471,23,6.5,6.3,94,201701,49
59.34411,-165.95509,N-04,20,2017,6/15/2017 9:26,3.9689,0.7203,Alaska skate,Bathyraja parmifera,471,24,5.8,5.9,94,201701,50
59.01542,-165.92538,M-04,20,2017,6/15/2017 12:02,52.9762,14.7254,Alaska skate,Bathyraja parmifera,471,30,5.1,5.2,94,201701,51
59.01172,-165.31337,M-05,10,2017,6/15/2017 14:40,48.5332,9.6618,Alaska skate,Bathyraja parmifera,471,28,5.1,5.1,94,201701,52
58.99631,-164.68905,M-06,10,2017,6/15/2017 17:16,21.9582,3.2548,Alaska skate,Bathyraja parmifera,471,28,6,6,94,201701,53
58.65451,-164.00364,L-07,10,2017,6/16/2017 6:57,13.8528,2.0834,Alaska skate,Bathyraja parmifera,471,34,5.5,4.8,94,201701,54
58.66706,-164.63201,L-06,10,2017,6/16/2017 9:34,20.6244,3.6977,Alaska skate,Bathyraja parmifera,471,37,4.4,4.7,94,201701,55
58.67084,-165.28989,L-05,10,2017,6/16/2017 12:07,220.9953,44.438,Alaska skate,Bathyraja parmifera,471,40,3.2,5.2,94,201701,56
58.34674,-165.29036,K-05,10,2017,6/16/2017 14:48,20.3702,4.9159,Alaska skate,Bathyraja parmifera,471,45,2.7,6.5,94,201701,57
58.33472,-164.64958,K-06,10,2017,6/16/2017 17:29,13.2722,4.591,Alaska skate,Bathyraja parmifera,471,44,3,7.1,94,201701,58
58.31965,-163.98744,K-07,10,2017,6/17/2017 7:02,25.9309,5.4258,Alaska skate,Bathyraja parmifera,471,41,4.1,5.6,94,201701,59
58.33929,-163.40186,K-08,10,2017,6/17/2017 9:38,16.3898,4.7285,Alaska skate,Bathyraja parmifera,471,36,4.8,5.5,94,201701,60
58.01233,-163.37604,J-08,10,2017,6/17/2017 12:18,3.6632,1.4347,Alaska skate,Bathyraja parmifera,471,44,4,5.9,94,201701,61
58.01343,-163.99595,J-07,10,2017,6/17/2017 14:57,8.469,3.0593,Alaska skate,Bathyraja parmifera,471,47,3.5,7,94,201701,62
57.67997,-164.00665,I-07,10,2017,6/18/2017 7:07,10.5018,3.019,Alaska skate,Bathyraja parmifera,471,52,2.2,7.5,94,201701,63
57.67144,-163.39127,I-08,10,2017,6/18/2017 9:56,6.5451,1.6918,Alaska skate,Bathyraja parmifera,471,46,3.3,7.5,94,201701,64
57.34366,-163.39394,H-08,10,2017,6/18/2017 12:32,1.4881,0.6975,Alaska skate,Bathyraja parmifera,471,53,1.6,7.2,94,201701,65
57.0148,-163.38573,G-08,31,2017,6/18/2017 15:08,2.6004,0.6241,Alaska skate,Bathyraja parmifera,471,66,0.6,8.3,94,201701,66
56.68037,-163.39357,F-08,31,2017,6/18/2017 17:40,5.5551,2.3622,Alaska skate,Bathyraja parmifera,471,75,0.8,9,94,201701,67
56.31995,-163.40732,E-08,31,2017,6/19/2017 8:07,8.0552,2.8406,Alaska skate,Bathyraja parmifera,471,86,1.3,9.1,94,201701,69
56.00817,-163.41173,D-08,31,2017,6/19/2017 10:34,13.2524,3.0995,Alaska skate,Bathyraja parmifera,471,87,1.9,9.4,94,201701,70
55.68082,-163.41246,C-08,31,2017,6/19/2017 13:03,10.7233,1.5951,Alaska skate,Bathyraja parmifera,471,82,2.3,9.6,94,201701,71
55.35088,-163.41351,B-08,31,2017,6/19/2017 15:40,5.1523,0.7771,Alaska skate,Bathyraja parmifera,471,54,3.3,8.9,94,201701,72
54.68654,-165.16644,Z-05,31,2017,6/23/2017 7:16,27.2338,4.5637,Alaska skate,Bathyraja parmifera,471,85,6.1,6.7,94,201701,73
54.9776,-165.16014,A-05,50,2017,6/23/2017 10:41,56.5415,7.3894,Alaska skate,Bathyraja parmifera,471,110,4.8,8.6,94,201701,74
55.01002,-164.59813,A-06,31,2017,6/23/2017 13:37,3.7774,0.4086,Alaska skate,Bathyraja parmifera,471,62,5.7,9.7,94,201701,75
55.33005,-164.56256,B-06,31,2017,6/23/2017 16:31,23.664,3.5636,Alaska skate,Bathyraja parmifera,471,102,4.8,9.7,94,201701,76
55.32188,-165.16088,B-05,50,2017,6/24/2017 7:11,19.4079,2.4791,Alaska skate,Bathyraja parmifera,471,112,4.7,10,94,201701,77
55.65586,-165.17059,C-05,31,2017,6/24/2017 9:59,14.7465,1.7969,Alaska skate,Bathyraja parmifera,471,109,4.2,9.9,94,201701,78
55.98851,-165.1814,D-05,31,2017,6/24/2017 14:25,5.2246,0.7498,Alaska skate,Bathyraja parmifera,471,96,2.4,9.7,94,201701,80
56.31814,-165.19134,E-05,31,2017,6/24/2017 17:09,8.4835,1.3029,Alaska skate,Bathyraja parmifera,471,87,1.7,9.9,94,201701,81
56.65143,-165.21025,F-05,31,2017,6/25/2017 7:10,9.3153,1.7082,Alaska skate,Bathyraja parmifera,471,77,1.3,9.2,94,201701,82
56.9888,-165.20943,G-05,31,2017,6/25/2017 9:58,3.2458,0.8176,Alaska skate,Bathyraja parmifera,471,72,0.4,8.8,94,201701,83
57.31585,-165.22782,H-05,31,2017,6/25/2017 12:41,1.6434,0.5947,Alaska skate,Bathyraja parmifera,471,68,0.2,8.5,94,201701,84
57.65477,-165.25458,I-05,31,2017,6/25/2017 15:31,3.8588,1.5451,Alaska skate,Bathyraja parmifera,471,61,1.2,7.9,94,201701,85
57.65289,-164.62199,I-06,10,2017,6/26/2017 7:10,3.304,1.0299,Alaska skate,Bathyraja parmifera,471,54,1.8,8.1,94,201701,86
57.98976,-164.61172,J-06,10,2017,6/26/2017 9:46,5.4712,2.1556,Alaska skate,Bathyraja parmifera,471,46,3.3,5.7,94,201701,87
58.00483,-165.228,J-05,10,2017,6/26/2017 12:43,13.8215,3.2378,Alaska skate,Bathyraja parmifera,471,51,2.9,6.3,94,201701,88
57.99561,-165.88387,J-04,10,2017,6/26/2017 15:30,8.1288,2.5958,Alaska skate,Bathyraja parmifera,471,56,2.2,7.2,94,201701,89
57.98952,-166.51485,J-03,31,2017,6/26/2017 17:57,6.4351,1.7408,Alaska skate,Bathyraja parmifera,471,61,0.8,7.4,94,201701,90
58.32165,-166.55836,K-03,10,2017,6/27/2017 7:08,11.9216,4.4349,Alaska skate,Bathyraja parmifera,471,48,3.2,5.9,94,201701,91
58.32953,-165.94084,K-04,10,2017,6/27/2017 10:02,21.2946,4.7269,Alaska skate,Bathyraja parmifera,471,45,3.7,5.1,94,201701,92
58.65143,-165.9342,L-04,10,2017,6/27/2017 12:27,5.946,1.5868,Alaska skate,Bathyraja parmifera,471,38,5.1,5.3,94,201701,93
58.65641,-166.5513,L-03,20,2017,6/27/2017 15:10,24.5433,4.6806,Alaska skate,Bathyraja parmifera,471,42,4,4.3,94,201701,94
58.9931,-166.59119,M-03,20,2017,6/27/2017 17:52,22.7576,5.0484,Alaska skate,Bathyraja parmifera,471,34,4.9,5,94,201701,95
59.67831,-167.28811,O-02,20,2017,6/28/2017 7:00,43.7372,9.0071,Alaska skate,Bathyraja parmifera,471,31,6.4,6.3,94,201701,96
59.351,-167.28218,N-02,20,2017,6/28/2017 9:46,31.8755,9.4346,Alaska skate,Bathyraja parmifera,471,32,5.2,5.2,94,201701,97
59.01425,-167.24119,M-02,20,2017,6/28/2017 12:41,22.2788,4.6344,Alaska skate,Bathyraja parmifera,471,41,4.1,4.2,94,201701,98
58.68272,-167.2172,L-02,20,2017,6/28/2017 15:26,2.0519,0.6023,Alaska skate,Bathyraja parmifera,471,44,4,6.3,94,201701,99
58.34959,-167.20734,K-02,20,2017,6/28/2017 18:10,9.3372,3.1333,Alaska skate,Bathyraja parmifera,471,52,2.1,7.6,94,201701,100
58.01331,-167.80793,J-01,41,2017,6/29/2017 7:00,4.5813,1.2929,Alaska skate,Bathyraja parmifera,471,67,0.7,7.6,94,201701,101
57.68035,-167.77004,I-01,31,2017,6/29/2017 9:40,2.7758,1.4731,Alaska skate,Bathyraja parmifera,471,69,0.4,7.6,94,201701,102
57.34477,-167.73532,H-01,31,2017,6/29/2017 12:27,8.8738,1.5568,Alaska skate,Bathyraja parmifera,471,74,1.5,8.4,94,201701,103
57.0106,-167.69956,G-01,31,2017,6/29/2017 15:11,6.7644,1.569,Alaska skate,Bathyraja parmifera,471,78,1.8,8.5,94,201701,104
56.67699,-167.68474,F-01,31,2017,6/29/2017 17:49,0.4191,1.1805,Alaska skate,Bathyraja parmifera,471,102,1.5,8.7,94,201701,105
56.34143,-167.65345,E-01,50,2017,6/30/2017 7:10,5.25,0.63,Alaska skate,Bathyraja parmifera,471,129,4.2,8.9,94,201701,106
56.01294,-167.62622,D-01,50,2017,6/30/2017 9:53,7.4963,0.8117,Alaska skate,Bathyraja parmifera,471,133,4.4,8.6,94,201701,107
55.67721,-167.58769,C-01,50,2017,6/30/2017 12:53,5.4692,0.5735,Alaska skate,Bathyraja parmifera,471,135,4.5,8.5,94,201701,108
55.35203,-167.55913,B-01,50,2017,6/30/2017 16:00,6.2244,0.8324,Alaska skate,Bathyraja parmifera,471,147,4.3,7.3,94,201701,109
55.65603,-168.18081,C-18,50,2017,7/1/2017 7:04,2.1949,0.1988,Alaska skate,Bathyraja parmifera,471,135,4.4,8.5,94,201701,110
55.99872,-168.22496,D-18,50,2017,7/1/2017 9:51,29.8758,4.2391,Alaska skate,Bathyraja parmifera,471,151,4.5,8.5,94,201701,111
56.32258,-168.24148,E-18,50,2017,7/1/2017 12:23,29.8589,3.9398,Alaska skate,Bathyraja parmifera,471,154,4.4,9.1,94,201701,112
56.65854,-168.29087,F-18,50,2017,7/1/2017 15:14,6.5166,1.7424,Alaska skate,Bathyraja parmifera,471,107,2.2,9.1,94,201701,113
56.82948,-168.60543,GF1918,32,2017,7/1/2017 17:44,4.7339,0.8635,Alaska skate,Bathyraja parmifera,471,97,2.3,7.6,94,201701,114
56.9903,-168.31584,G-18,32,2017,7/2/2017 7:14,0.2056,0.423,Alaska skate,Bathyraja parmifera,471,81,2.3,8.4,94,201701,115
57.15421,-168.64241,HG1918,32,2017,7/2/2017 9:43,2.1895,0.4375,Alaska skate,Bathyraja parmifera,471,76,2.7,8.2,94,201701,116
57.32404,-168.36143,H-18,32,2017,7/2/2017 12:19,3.9735,0.8742,Alaska skate,Bathyraja parmifera,471,74,2.3,8.5,94,201701,117
57.49323,-168.76615,IH1918,42,2017,7/2/2017 14:45,6.4124,0.8727,Alaska skate,Bathyraja parmifera,471,71,2.3,8.2,94,201701,118
57.66349,-168.41446,I-18,42,2017,7/2/2017 17:04,7.2056,1.777,Alaska skate,Bathyraja parmifera,471,71,1.6,8.7,94,201701,119
57.83922,-168.71811,JI1918,42,2017,7/3/2017 7:03,3.9285,1.125,Alaska skate,Bathyraja parmifera,471,71,1.7,8.7,94,201701,120
57.67868,-169.01758,I-19,42,2017,7/3/2017 9:06,1.189,0.4556,Alaska skate,Bathyraja parmifera,471,69,1.4,8.4,94,201701,121
57.50306,-169.35237,IH2019,42,2017,7/3/2017 11:15,4.1877,0.8124,Alaska skate,Bathyraja parmifera,471,70,2.2,8,94,201701,122
57.34526,-168.98932,H-19,42,2017,7/3/2017 13:53,3.5796,0.6991,Alaska skate,Bathyraja parmifera,471,70,2.5,8.1,94,201701,123
57.17993,-169.31425,HG2019,42,2017,7/3/2017 16:25,0.5443,0.2231,Alaska skate,Bathyraja parmifera,471,73,3,7.4,94,201701,124
57.0132,-168.9407,G-19,32,2017,7/4/2017 6:58,1.4853,0.2092,Alaska skate,Bathyraja parmifera,471,80,2.8,8.1,94,201701,125
56.84154,-169.28896,GF2019,32,2017,7/4/2017 9:24,9.4926,1.5407,Alaska skate,Bathyraja parmifera,471,80,4.1,5.5,94,201701,126
56.99145,-169.53749,G-20,42,2017,7/4/2017 11:44,3.6424,0.8292,Alaska skate,Bathyraja parmifera,471,60,3.9,5.7,94,201701,127
56.83444,-169.86927,GF2120,42,2017,7/4/2017 14:05,6.5028,0.8187,Alaska skate,Bathyraja parmifera,471,72,4.5,8.5,94,201701,128
57.02604,-170.21272,G-21,42,2017,7/6/2017 16:36,7.1364,1.6698,Alaska skate,Bathyraja parmifera,471,66,4.9,7,94,201701,130
56.32335,-170.6617,E-22,61,2017,7/7/2017 7:10,5.171,0.7919,Alaska skate,Bathyraja parmifera,471,121,4.5,7.1,94,201701,131
56.65814,-170.71913,F-22,61,2017,7/7/2017 10:07,6.3357,0.7708,Alaska skate,Bathyraja parmifera,471,114,4.4,8.3,94,201701,132
56.82501,-170.46607,GF2221,42,2017,7/7/2017 12:59,11.2388,1.5628,Alaska skate,Bathyraja parmifera,471,101,3.9,8.1,94,201701,133
56.98716,-170.77862,G-22,42,2017,7/7/2017 15:11,11.5494,1.7458,Alaska skate,Bathyraja parmifera,471,96,3.9,8.2,94,201701,134
57.32315,-170.85282,H-22,42,2017,7/7/2017 17:43,29.2376,4.1413,Alaska skate,Bathyraja parmifera,471,83,4.8,8.3,94,201701,135
58.00084,-171.57559,J-23,41,2017,7/8/2017 7:08,13.3378,2.3437,Alaska skate,Bathyraja parmifera,471,98,2.9,8.1,94,201701,136
57.9975,-172.21327,J-24,61,2017,7/8/2017 9:54,23.8345,5.4493,Alaska skate,Bathyraja parmifera,471,105,3.2,8.3,94,201701,137
57.6688,-172.1833,I-24,61,2017,7/8/2017 13:08,6.5553,0.864,Alaska skate,Bathyraja parmifera,471,107,3.4,8.2,94,201701,138
57.66775,-171.5743,I-23,41,2017,7/8/2017 15:58,30.1897,4.5359,Alaska skate,Bathyraja parmifera,471,100,3.4,8.2,94,201701,139
56.65902,-171.34949,F-23,61,2017,7/9/2017 7:05,1.1898,0.63,Alaska skate,Bathyraja parmifera,471,120,4.4,7.6,94,201701,140
56.98777,-171.3965,G-23,61,2017,7/9/2017 9:43,5.6658,1.4328,Alaska skate,Bathyraja parmifera,471,109,4.4,8.5,94,201701,141
56.99424,-172.01712,G-24,61,2017,7/9/2017 12:33,4.4132,0.8398,Alaska skate,Bathyraja parmifera,471,117,4.4,8.3,94,201701,142
57.3227,-172.10025,H-24,61,2017,7/9/2017 15:27,4.9689,0.617,Alaska skate,Bathyraja parmifera,471,108,4.1,8.4,94,201701,143
57.33639,-171.4928,H-23,41,2017,7/9/2017 18:22,8.5915,1.4683,Alaska skate,Bathyraja parmifera,471,101,3.9,8.8,94,201701,144
58.33417,-171.62364,K-23,41,2017,7/10/2017 7:08,27.6184,7.738,Alaska skate,Bathyraja parmifera,471,96,2.9,8.4,94,201701,145
58.3295,-172.27984,K-24,61,2017,7/10/2017 9:53,33.196,6.877,Alaska skate,Bathyraja parmifera,471,103,3.1,8.5,94,201701,146
58.65997,-172.37202,L-24,61,2017,7/10/2017 13:24,45.0285,13.3931,Alaska skate,Bathyraja parmifera,471,101,2.9,8.5,94,201701,147
58.66968,-171.73954,L-23,41,2017,7/10/2017 16:15,7.3771,2.0566,Alaska skate,Bathyraja parmifera,471,92,1.6,8.5,94,201701,148
